size,omega0
248,169.526
249,170.218
250,171.154
251,171.85555555555555
252,172.65777777777777
253,173.7111111111111
254,174.23555555555555
255,174.8022222222222
256,175.4911111111111
257,176.5222222222222
258,176.98
259,177.84666666666666
260,178.5911111111111
261,179.43555555555557
262,180.12222222222223
263,181.0822222222222
264,181.22
265,182.3088888888889
266,183.10222222222222
267,183.81333333333333
268,184.5822222222222
269,185.54444444444445
270,186.2711111111111
271,186.95111111111112
272,187.54666666666665
273,188.23777777777778
274,188.85777777777778
275,189.8
276,190.48222222222222
277,191.16
278,192.00444444444443
279,192.92
280,193.5822222222222
281,194.48888888888888
282,195.1822222222222
283,195.7888888888889
284,196.57555555555555
285,197.45555555555555
286,198.07777777777778
287,199.1911111111111
288,199.79111111111112
289,200.09555555555556
290,201.10444444444445
291,201.88444444444445
292,202.80444444444444
293,203.21777777777777
294,204.17333333333335
295,204.86222222222221
296,205.4688888888889
297,206.69555555555556
298,207.05555555555554
299,207.99777777777777
300,208.88
301,209.33777777777777
302,210.04444444444445
303,210.73333333333332
304,211.59333333333333
305,212.35777777777778
306,213.4
307,213.63333333333333
308,214.51111111111112
309,215.48222222222222
310,216.06444444444443
311,216.7511111111111
312,217.69333333333333
313,218.59777777777776
314,219.09333333333333
315,220.05333333333334
316,220.35111111111112
317,221.67111111111112
318,222.33333333333334
319,222.98888888888888
320,223.85777777777778
321,224.4111111111111
322,225.36
323,226.1822222222222
324,226.84
325,227.43333333333334
326,228.42888888888888
327,229.10888888888888
328,229.71555555555557
329,230.94666666666666
330,231.2288888888889
331,231.97333333333333
332,232.77555555555554
333,233.7577777777778
334,234.38888888888889
335,235.16666666666666
336,235.93777777777777
337,236.64666666666668
338,237.66444444444446
339,237.9
340,239.02666666666667
341,239.53333333333333
342,240.2422222222222
343,241.2488888888889
344,242.14444444444445
345,242.76888888888888
346,243.38888888888889
347,244.1511111111111
348,244.9622222222222
349,245.63777777777779
350,246.74
351,247.22666666666666
352,247.8177777777778
353,248.78222222222223
354,249.5888888888889
355,250.19333333333333
356,250.85333333333332
357,251.86666666666667
358,252.73333333333332
359,253.28444444444443
360,253.64666666666668
361,254.8
362,255.63333333333333
363,256.1022222222222
364,257.2577777777778
365,257.9066666666667
366,258.6622222222222
367,259.17333333333335
368,260.21555555555557
369,261.0111111111111
370,261.52222222222224
371,262.19555555555553
372,263.58444444444444
373,263.8466666666667
374,264.7111111111111
375,265.5288888888889
376,266.44444444444446
377,267.1
378,267.72
379,268.3088888888889
380,269.2911111111111
381,270.0577777777778
382,270.8955555555556
383,271.4688888888889
384,272.37333333333333
385,272.88
386,273.6111111111111
387,274.5
388,275.3311111111111
389,276.35333333333335
390,276.97777777777776
391,277.84444444444443
392,278.58444444444444
393,279.3288888888889
394,280.0022222222222
395,280.5311111111111
396,281.5911111111111
397,282.1977777777778
398,283.22222222222223
399,283.79555555555555
400,284.56444444444446
401,285.2311111111111
402,286.02666666666664
403,286.8466666666667
404,287.65777777777777
405,288.47777777777776
406,289.43333333333334
407,290.0111111111111
408,290.6711111111111
409,291.26666666666665
410,292.37333333333333
411,293.12
412,293.78444444444443
413,294.35777777777776
414,294.8822222222222
415,295.9555555555556
416,296.86
417,297.75333333333333
418,298.35333333333335
419,299.12888888888887
420,299.87111111111113
421,300.5311111111111
422,301.1688888888889
423,302.0422222222222
424,303.2577777777778
425,303.77555555555557
426,304.4711111111111
427,305.40222222222224
428,305.86
429,306.72222222222223
430,307.4222222222222
431,308.34
432,309.0466666666667
433,309.96666666666664
434,310.6377777777778
435,311.4066666666667
436,312.3088888888889
437,313.03333333333336
438,313.90444444444444
439,314.28444444444443
440,315.0466666666667
441,315.9
442,316.5511111111111
443,317.38666666666666
444,318.0111111111111
445,318.72222222222223
446,320.1044444444444
447,320.44666666666666
448,321.30444444444447
449,322.0888888888889
450,322.87555555555554
451,323.3466666666667
452,324.49555555555554
453,325.38444444444445
454,325.99111111111114
455,326.6333333333333
456,327.34222222222223
457,328.3288888888889
458,329.4288888888889
459,329.9511111111111
460,330.97333333333336
461,331.26
462,331.7422222222222
463,332.74444444444447
464,333.8511111111111
465,334.62888888888887
466,335.34
467,335.93555555555554
468,336.68888888888887
469,337.38
470,338.1822222222222
471,339.17333333333335
472,339.8355555555556
473,340.7
474,341.1911111111111
475,341.9111111111111
476,342.9688888888889
477,343.72
478,344.3
479,344.9288888888889
480,345.8222222222222
481,346.66
482,347.49555555555554
483,348.4511111111111
484,349.1088888888889
485,349.5888888888889
486,350.5111111111111
487,351.4844444444444
488,352.0777777777778
489,352.81555555555553
490,353.61555555555555
491,354.52
492,355.08666666666664
493,355.6622222222222
494,356.8822222222222
495,357.53333333333336
496,358.22222222222223
497,359.06444444444446
498,359.7133333333333
499,360.6666666666667
500,361.12
501,362.055
502,362.8275
503,363.345
504,364.0175
505,365.215
506,366.0975
507,366.4875
508,367.36
509,368.23
510,369.15
511,369.9475
512,370.5275
513,371.275
514,371.8
515,372.96
516,373.66
517,374.515
518,375.35
519,375.7275
520,376.83
521,377.64
522,378.335
523,379.0675
524,379.93
525,380.7275
526,381.21
527,382.2075
528,383.12
529,383.7875
530,384.4025
531,385.2425
532,386.005
533,387.155
534,387.58
535,388.41
536,389.135
537,389.81
538,390.445
539,391.4975
540,392.24
541,392.8
542,393.7525
543,394.6725
544,395.4675
545,396.295
546,396.67
547,397.6575
548,398.3875
549,399.1575
550,399.835
551,400.6775
552,401.615
553,402.2575
554,402.9575
555,404.065
556,404.3325
557,405.33
558,406.515
559,406.9925
560,407.52
561,408.9325
562,409.1675
563,410.115
564,410.8075
565,411.705
566,412.37
567,413.195
568,413.98
569,414.515
570,415.5575
571,415.8925
572,416.9375
573,417.8175
574,418.695
575,419.23
576,420.4125
577,420.99
578,421.86
579,422.1375
580,423.1625
581,424.21
582,424.7625
583,425.3875
584,426.125
585,427.38
586,428.0775
587,428.74
588,429.32
589,429.9425
590,430.935
591,431.6875
592,432.7525
593,433.2975
594,434.06
595,435.0075
596,435.2575
597,436.34
598,437.4125
599,437.975
600,438.63
601,439.555
602,440.29
603,440.85
604,442.0975
605,442.6225
606,443.64
607,444.425
608,445.15
609,445.9125
610,446.3075
611,447.245
612,448.2375
613,449.005
614,449.635
615,450.695
616,450.8625
617,451.7725
618,452.72
619,453.5375
620,454.4575
621,455.5425
622,456.0625
623,456.5275
624,457.6775
625,458.2925
626,459.0275
627,459.54
628,460.28
629,461.3825
630,462.0825
631,462.685
632,463.26
633,464.3025
634,465.16
635,465.965
636,466.8175
637,467.5075
638,468.5925
639,468.88
640,469.6975
641,470.9275
642,471.3275
643,472.3825
644,472.6775
645,473.6725
646,474.645
647,475.185
648,476.2575
649,476.9275
650,477.45
651,478.0575
652,479.4125
653,480.0225
654,480.81
655,481.8875
656,482.4975
657,483.2025
658,484.075
659,484.7825
660,485.4025
661,486.14
662,486.8525
663,487.6225
664,488.66
665,489.3075
666,490.315
667,491.195
668,491.7325
669,492.48
670,493.565
671,494.1325
672,494.705
673,495.82
674,496.5
675,497.0875
676,497.8725
677,498.7575
678,499.2725
679,500.25
680,501.32
681,501.8925
682,503.015
683,503.3
684,504.0375
685,504.9325
686,505.6825
687,506.71
688,507.42
689,508.02
690,508.8475
691,509.545
692,510.325
693,511.1275
694,512.0475
695,512.44
696,513.6525
697,514.685
698,515.01
699,516.09
700,516.3025
701,517.32
702,518.265
703,519.1975
704,519.565
705,520.5575
706,521.7875
707,521.7325
708,523.315
709,523.8425
710,524.2525
711,525.14
712,526.0625
713,526.7175
714,527.5975
715,528.3975
716,529.12
717,530.2025
718,530.69
719,531.6675
720,532.3025
721,532.8475
722,533.8475
723,534.89
724,535.4025
725,536.5625
726,536.6075
727,537.97
728,538.785
729,539.2625
730,539.62
731,541.0125
732,541.5775
733,542.4
734,543.7225
735,544.3425
736,544.49
737,545.915
738,546.4725
739,546.9975
740,547.78
741,548.78
742,549.4525
743,550.4075
744,551.245
745,551.865
746,552.64
747,553.45
748,554.315
749,555.23
750,555.96
751,557.2771428571428
752,557.2285714285714
753,558.4314285714286
754,559.0457142857143
755,559.8685714285714
756,560.5457142857143
757,561.0885714285714
758,562.4457142857143
759,562.9942857142858
760,563.9142857142857
761,564.5428571428571
762,565.5771428571428
763,566.24
764,566.78
765,567.4714285714285
766,568.4285714285714
767,568.8942857142857
768,570.12
769,570.86
770,571.56
771,572.2542857142857
772,573.0228571428571
773,573.7285714285714
774,575.0371428571428
775,575.8257142857143
776,576.1714285714286
777,577.3228571428572
778,578.1742857142857
779,578.3828571428571
780,579.5771428571428
781,580.6428571428571
782,581.0057142857142
783,581.3657142857143
784,582.5114285714286
785,583.7485714285714
786,583.9542857142857
787,584.6285714285714
788,585.7914285714286
789,586.4857142857143
790,587.1771428571428
791,587.8828571428571
792,588.6914285714286
793,589.2885714285715
794,590.2771428571428
795,591.3428571428572
796,592.0285714285715
797,592.3971428571429
798,594.1714285714286
799,594.2342857142858
800,594.7342857142858
801,595.9371428571428
802,596.1085714285714
803,597.0914285714285
804,598.28
805,598.9428571428572
806,599.3114285714286
807,600.5028571428571
808,601.7285714285714
809,601.9428571428572
810,602.6485714285715
811,603.7
812,604.1714285714286
813,605.0457142857143
814,606.2314285714285
815,606.5942857142857
816,607.2942857142857
817,608.5542857142857
818,608.9228571428572
819,609.7571428571429
820,611.0685714285714
821,611.4085714285715
822,612.7542857142857
823,613.0771428571428
824,613.6857142857143
825,614.9685714285714
826,615.5657142857143
827,616.08
828,616.5714285714286
829,617.9428571428572
830,618.4228571428572
831,619.3085714285714
832,619.8457142857143
833,621.3714285714286
834,621.6171428571429
835,622.1942857142857
836,623.8685714285714
837,624.3228571428572
838,624.8685714285714
839,625.5942857142857
840,626.8714285714286
841,626.8542857142858
842,627.8142857142857
843,628.84
844,629.1571428571428
845,630.6342857142857
846,630.9
847,632.0142857142857
848,632.3657142857143
849,633.4057142857143
850,634.6
851,635.5428571428571
852,635.7857142857143
853,636.9571428571429
854,637.5714285714286
855,638.9657142857143
856,639.5057142857142
857,639.5628571428572
858,640.72
859,641.7457142857143
860,642.6657142857143
861,642.66
862,643.9428571428572
863,644.7285714285714
864,645.3885714285715
865,646.0714285714286
866,646.7657142857142
867,647.9542857142857
868,648.2285714285714
869,649.3342857142857
870,650.1228571428571
871,650.58
872,651.7942857142857
873,652.2828571428571
874,653.1914285714286
875,654.4628571428572
876,654.8942857142857
877,655.76
878,656.2
879,656.9571428571429
880,657.92
881,658.9142857142857
882,659.6028571428571
883,660.5657142857143
884,661.2771428571428
885,661.8485714285714
886,662.44
887,663.8342857142857
888,664.3428571428572
889,665.1142857142858
890,665.8742857142857
891,666.7485714285714
892,667.6685714285715
893,668.3485714285714
894,668.9057142857143
895,669.8485714285714
896,670.2542857142857
897,671.0485714285714
898,672.0285714285715
899,673.2628571428571
900,673.76
901,674.6428571428571
902,674.9057142857143
903,676.0457142857143
904,677.04
905,677.7514285714286
906,678.3942857142857
907,679.2371428571429
908,679.7028571428572
909,681.1285714285714
910,681.6228571428571
911,682.8885714285715
912,683.18
913,684.3742857142857
914,684.8342857142857
915,685.3
916,686.4714285714285
917,687.6057142857143
918,688.4428571428572
919,688.9657142857143
920,689.5514285714286
921,690.5057142857142
922,691.1314285714286
923,691.9828571428571
924,692.8628571428571
925,693.16
926,694.4057142857143
927,694.6542857142857
928,695.9857142857143
929,696.6428571428571
930,697.52
931,698.5114285714286
932,698.8171428571428
933,699.5285714285715
934,700.6771428571428
935,702.0714285714286
936,701.6628571428571
937,703.1742857142857
938,703.82
939,704.8771428571429
940,705.4
941,706.3171428571428
942,706.1657142857143
943,707.5085714285714
944,708.3085714285714
945,709.3142857142857
946,710.24
947,710.4285714285714
948,711.3771428571429
949,712.4142857142857
950,713.4
951,714.0657142857143
952,714.4828571428571
953,715.9571428571429
954,716.6714285714286
955,717.2
956,718.0828571428572
957,718.8885714285715
958,719.2914285714286
959,720.6114285714285
960,720.6028571428571
961,721.4771428571429
962,722.7142857142857
963,723.4657142857143
964,724.4971428571429
965,725.3057142857143
966,725.7542857142857
967,726.5742857142857
968,727.7514285714286
969,728.0714285714286
970,728.9828571428571
971,729.9085714285715
972,731.0771428571428
973,731.3485714285714
974,732.16
975,733.0571428571428
976,733.9542857142857
977,734.1971428571428
978,735.1971428571428
979,736.1028571428571
980,736.34
981,737.6057142857143
982,738.8171428571428
983,739.3942857142857
984,739.8857142857142
985,741.0742857142857
986,741.4942857142858
987,742.3714285714286
988,743.2771428571428
989,744.1685714285715
990,744.8371428571429
991,745.6114285714285
992,746.46
993,747.6857142857143
994,748.2628571428571
995,749.0685714285714
996,749.4914285714286
997,750.6457142857142
998,751.16
999,752.3085714285714
1000,752.7485714285714
1001,753.68
1002,754.86
1003,755.4366666666666
1004,755.6166666666667
1005,756.8866666666667
1006,757.4133333333333
1007,758.2433333333333
1008,759.0766666666667
1009,760.1633333333333
1010,760.4033333333333
1011,761.1866666666666
1012,762.2133333333334
1013,763.2766666666666
1014,763.55
1015,765.0833333333334
1016,765.61
1017,765.98
1018,767.06
1019,768.23
1020,768.6566666666666
1021,769.21
1022,770.26
1023,771.0166666666667
1024,772.3033333333333
1025,772.64
1026,773.45
1027,773.7766666666666
1028,774.46
1029,775.75
1030,776.8133333333334
1031,777.1766666666666
1032,778.2533333333333
1033,778.7733333333333
1034,779.8
1035,780.9033333333333
1036,781.4833333333333
1037,782.2433333333333
1038,782.53
1039,783.8033333333333
1040,784.1233333333333
1041,785.7766666666666
1042,785.8733333333333
1043,787.1766666666666
1044,787.4166666666666
1045,788.6533333333333
1046,789.61
1047,789.86
1048,790.8666666666667
1049,791.5066666666667
1050,792.39
1051,793.11
1052,794.0733333333334
1053,794.9133333333333
1054,795.2233333333334
1055,796.4466666666667
1056,797.25
1057,797.5466666666666
1058,798.3933333333333
1059,799.8266666666667
1060,800.6666666666666
1061,800.9433333333334
1062,801.8033333333333
1063,802.8633333333333
1064,804.01
1065,803.93
1066,805.1766666666666
1067,805.67
1068,806.48
1069,807.37
1070,808.5933333333334
1071,808.8633333333333
1072,809.52
1073,810.8633333333333
1074,811.75
1075,812.0933333333334
1076,812.7766666666666
1077,813.7566666666667
1078,814.4766666666667
1079,815.29
1080,816.37
1081,817.8866666666667
1082,817.4333333333333
1083,818.0233333333333
1084,819.58
1085,820.3666666666667
1086,821.4766666666667
1087,821.7266666666667
1088,822.3866666666667
1089,823.8
1090,824.3333333333334
1091,825.23
1092,825.7933333333333
1093,826.5033333333333
1094,827.63
1095,828.4666666666667
1096,829.48
1097,829.5366666666666
1098,830.62
1099,831.44
1100,832.2566666666667
1101,833.2466666666667
1102,833.7966666666666
1103,834.05
1104,835.0933333333334
1105,836.0933333333334
1106,836.47
1107,837.82
1108,838.23
1109,839.41
1110,839.9766666666667
1111,840.8933333333333
1112,841.2733333333333
1113,842.0366666666666
1114,843.67
1115,843.99
1116,844.71
1117,845.3866666666667
1118,846.49
1119,847.3766666666667
1120,847.47
1121,848.7333333333333
1122,849.4433333333334
1123,850.7466666666667
1124,850.7766666666666
1125,852.0766666666667
1126,852.8033333333333
1127,853.7366666666667
1128,854.3333333333334
1129,854.67
1130,856.13
1131,856.62
1132,857.5666666666667
1133,858.5566666666666
1134,859.1266666666667
1135,859.7866666666666
1136,860.9933333333333
1137,861.42
1138,862.4033333333333
1139,863.18
1140,864.06
1141,864.4266666666666
1142,865.52
1143,866.3866666666667
1144,866.7566666666667
1145,867.8566666666667
1146,868.7133333333334
1147,869.86
1148,870.3166666666667
1149,870.8933333333333
1150,872.1466666666666
1151,872.4733333333334
1152,873.44
1153,874.33
1154,874.8266666666667
1155,875.2533333333333
1156,876.6366666666667
1157,878.06
1158,877.89
1159,879.0766666666667
1160,880.2733333333333
1161,880.3566666666667
1162,881.74
1163,882.1166666666667
1164,881.8133333333334
1165,883.49
1166,884.8433333333334
1167,885.6833333333333
1168,886.0633333333334
1169,887.0666666666667
1170,887.9633333333334
1171,888.87
1172,889.74
1173,890.2633333333333
1174,891.0733333333334
1175,891.96
1176,892.5233333333333
1177,893.3833333333333
1178,894.5033333333333
1179,894.4166666666666
1180,895.9766666666667
1181,896.7266666666667
1182,897.0866666666667
1183,898.4566666666667
1184,899.01
1185,899.72
1186,900.55
1187,901.2966666666666
1188,902.4566666666667
1189,902.62
1190,903.41
1191,904.4133333333333
1192,905.0766666666667
1193,906.15
1194,906.3766666666667
1195,907.83
1196,908.03
1197,909.2666666666667
1198,909.5933333333334
1199,910.7866666666666
1200,911.45
1201,912.1633333333333
1202,912.48
1203,914.5366666666666
1204,915.2766666666666
1205,915.9533333333334
1206,916.8066666666666
1207,917.2366666666667
1208,918.0466666666666
1209,918.9633333333334
1210,919.0933333333334
1211,920.97
1212,920.99
1213,921.9433333333334
1214,923.35
1215,923.6533333333333
1216,923.4333333333333
1217,925.0666666666667
1218,925.8833333333333
1219,926.6533333333333
1220,927.42
1221,927.7566666666667
1222,929.8866666666667
1223,930.1333333333333
1224,930.8866666666667
1225,932.1666666666666
1226,932.3966666666666
1227,933.42
1228,934.3166666666667
1229,934.4433333333334
1230,935.8933333333333
1231,936.72
1232,937.2933333333333
1233,938.1533333333333
1234,938.75
1235,939.32
1236,940.7166666666667
1237,941.2666666666667
1238,941.7333333333333
1239,942.49
1240,943.9766666666667
1241,944.0466666666666
1242,945.26
1243,944.9866666666667
1244,946.88
1245,947.67
1246,947.87
1247,948.72
1248,949.76
1249,950.5633333333334
1250,951.8166666666667
1251,952.412
1252,953.22
1253,953.744
1254,955.508
1255,954.892
1256,956.696
1257,957.192
1258,957.932
1259,958.456
1260,959.992
1261,960.048
1262,961.344
1263,962.124
1264,962.828
1265,963.52
1266,964.492
1267,965.116
1268,965.524
1269,966.916
1270,967.08
1271,967.996
1272,968.844
1273,969.34
1274,971.028
1275,971.856
1276,971.616
1277,973.524
1278,973.748
1279,974.7
1280,975.784
1281,976.42
1282,976.692
1283,977.524
1284,978.592
1285,979.048
1286,979.932
1287,980.952
1288,981.668
1289,982.768
1290,982.976
1291,984.04
1292,985.096
1293,985.612
1294,986.032
1295,986.936
1296,988.108
1297,989.08
1298,990.128
1299,990.764
1300,991.048
1301,991.84
1302,993.16
1303,993.552
1304,994.788
1305,995.504
1306,995.644
1307,996.836
1308,997.916
1309,998.824
1310,999.36
1311,1001.256
1312,1000.476
1313,1001.836
1314,1002.348
1315,1003.02
1316,1004.148
1317,1005.22
1318,1006.156
1319,1006.192
1320,1007.32
1321,1008.46
1322,1009.452
1323,1010.1
1324,1010.368
1325,1011.228
1326,1011.576
1327,1013.008
1328,1013.644
1329,1014.504
1330,1015.972
1331,1016.568
1332,1017.724
1333,1017.724
1334,1018.912
1335,1019.28
1336,1020.616
1337,1021.104
1338,1022.78
1339,1023.184
1340,1023.48
1341,1023.768
1342,1025.712
1343,1025.58
1344,1025.944
1345,1027.3
1346,1027.728
1347,1027.768
1348,1029.196
1349,1030.36
1350,1031.184
1351,1032.576
1352,1033.14
1353,1034.048
1354,1034.196
1355,1035.348
1356,1035.58
1357,1037.552
1358,1037.748
1359,1038.932
1360,1039.42
1361,1039.828
1362,1040.452
1363,1042.064
1364,1042.168
1365,1043.668
1366,1045.08
1367,1045.272
1368,1046.344
1369,1047.188
1370,1047.652
1371,1047.684
1372,1049.448
1373,1050.232
1374,1050.948
1375,1051.652
1376,1052.408
1377,1053.34
1378,1054.044
1379,1054.812
1380,1054.532
1381,1055.86
1382,1056.952
1383,1057.676
1384,1059.032
1385,1059.792
1386,1059.68
1387,1061.336
1388,1061.724
1389,1063.036
1390,1063.544
1391,1064.192
1392,1065.24
1393,1066.028
1394,1066.44
1395,1067.496
1396,1068.216
1397,1068.912
1398,1069.512
1399,1070.056
1400,1071.464
1401,1072.112
1402,1072.48
1403,1073.684
1404,1074.54
1405,1075.564
1406,1076.228
1407,1076.136
1408,1077.032
1409,1078.66
1410,1079.044
1411,1080.748
1412,1080.88
1413,1081.576
1414,1082.712
1415,1083.672
1416,1084.604
1417,1084.728
1418,1085.656
1419,1086.224
1420,1087.64
1421,1088.308
1422,1089.26
1423,1089.62
1424,1090.968
1425,1091.448
1426,1092.56
1427,1093.164
1428,1093.132
1429,1094.82
1430,1094.94
1431,1095.948
1432,1096.372
1433,1098.496
1434,1097.98
1435,1099.488
1436,1100.52
1437,1100.704
1438,1101.384
1439,1102.632
1440,1103.452
1441,1104.34
1442,1105.124
1443,1105.252
1444,1106.092
1445,1107.372
1446,1108.344
1447,1108.724
1448,1110.424
1449,1109.708
1450,1111.62
1451,1111.312
1452,1113.272
1453,1113.316
1454,1114.248
1455,1115.324
1456,1116.108
1457,1116.952
1458,1117.248
1459,1119.172
1460,1118.948
1461,1119.976
1462,1121.564
1463,1122.048
1464,1122.472
1465,1122.772
1466,1124.4
1467,1124.856
1468,1125.436
1469,1126.984
1470,1127.484
1471,1128.284
1472,1128.964
1473,1130.028
1474,1130.716
1475,1131.88
1476,1132.376
1477,1133.264
1478,1133.684
1479,1134.292
1480,1135.732
1481,1136.076
1482,1137.004
1483,1137.844
1484,1138.276
1485,1139.912
1486,1140.484
1487,1140.876
1488,1142.056
1489,1142.828
1490,1143.688
1491,1144.304
1492,1145.34
1493,1145.42
1494,1146.336
1495,1147.828
1496,1148.768
1497,1148.784
1498,1150.044
1499,1151.036
1500,1151.82
1501,1152.2
1502,1153.8
1503,1153.845
1504,1155.43
1505,1155.755
1506,1156.285
1507,1157.535
1508,1158.05
1509,1158.395
1510,1159.215
1511,1159.745
1512,1161.085
1513,1161.93
1514,1162.54
1515,1164.035
1516,1164.845
1517,1165.26
1518,1165.95
1519,1167.135
1520,1167.41
1521,1168.8
1522,1169.505
1523,1170.35
1524,1170.605
1525,1171.205
1526,1171.71
1527,1172.79
1528,1173.39
1529,1174.855
1530,1175.825
1531,1176.475
1532,1176.855
1533,1177.88
1534,1178.61
1535,1179.055
1536,1180.54
1537,1181.0
1538,1182.285
1539,1182.335
1540,1183.84
1541,1184.205
1542,1185.52
1543,1185.395
1544,1187.115
1545,1187.4
1546,1188.295
1547,1189.365
1548,1190.69
1549,1191.115
1550,1191.66
1551,1192.845
1552,1193.355
1553,1193.99
1554,1194.58
1555,1195.775
1556,1196.845
1557,1197.29
1558,1197.965
1559,1198.76
1560,1200.175
1561,1200.56
1562,1201.05
1563,1201.675
1564,1203.06
1565,1204.005
1566,1204.745
1567,1204.325
1568,1205.76
1569,1206.47
1570,1207.66
1571,1209.01
1572,1209.53
1573,1209.86
1574,1210.53
1575,1211.94
1576,1212.395
1577,1212.55
1578,1213.985
1579,1215.085
1580,1215.485
1581,1216.22
1582,1217.15
1583,1217.585
1584,1219.47
1585,1218.185
1586,1220.8
1587,1220.89
1588,1221.62
1589,1223.525
1590,1224.08
1591,1224.33
1592,1224.615
1593,1225.955
1594,1227.3
1595,1227.96
1596,1229.025
1597,1228.99
1598,1230.035
1599,1231.355
1600,1232.54
1601,1232.63
1602,1233.555
1603,1234.05
1604,1235.23
1605,1235.945
1606,1236.105
1607,1236.43
1608,1238.115
1609,1239.19
1610,1240.415
1611,1240.805
1612,1241.36
1613,1241.59
1614,1242.585
1615,1244.535
1616,1244.545
1617,1245.805
1618,1246.915
1619,1246.73
1620,1248.035
1621,1247.555
1622,1249.66
1623,1250.12
1624,1250.94
1625,1251.445
1626,1253.04
1627,1253.725
1628,1253.12
1629,1254.14
1630,1256.5
1631,1256.905
1632,1257.66
1633,1259.525
1634,1259.165
1635,1259.75
1636,1261.1
1637,1260.63
1638,1262.14
1639,1262.515
1640,1263.73
1641,1264.32
1642,1265.895
1643,1265.905
1644,1266.435
1645,1268.385
1646,1268.89
1647,1269.195
1648,1270.2
1649,1271.31
1650,1271.79
1651,1273.585
1652,1273.64
1653,1274.42
1654,1275.25
1655,1276.28
1656,1276.58
1657,1278.025
1658,1278.65
1659,1278.7
1660,1280.72
1661,1280.17
1662,1280.97
1663,1282.275
1664,1283.15
1665,1284.2
1666,1284.29
1667,1285.7
1668,1286.16
1669,1286.97
1670,1287.42
1671,1288.455
1672,1289.42
1673,1290.465
1674,1291.415
1675,1292.5
1676,1292.135
1677,1293.495
1678,1294.65
1679,1294.435
1680,1295.68
1681,1297.66
1682,1297.775
1683,1298.06
1684,1299.655
1685,1300.135
1686,1300.515
1687,1301.345
1688,1301.91
1689,1302.88
1690,1303.655
1691,1305.22
1692,1305.24
1693,1306.725
1694,1307.245
1695,1308.175
1696,1308.765
1697,1309.615
1698,1310.5
1699,1311.035
1700,1312.1
1701,1312.36
1702,1314.12
1703,1314.83
1704,1314.65
1705,1315.735
1706,1316.44
1707,1318.77
1708,1318.015
1709,1319.27
1710,1319.815
1711,1320.755
1712,1321.59
1713,1322.575
1714,1322.795
1715,1324.745
1716,1324.865
1717,1325.015
1718,1326.785
1719,1328.075
1720,1328.355
1721,1328.935
